,user_left,user_right,set_similarity,rating_similarity,total_similarity
0,Radiaciya,Verbena-v,0.020437956204379562,0.0218342757573341,0.0004462479716827407
0,Radiaciya,ViktoriyaKunitsyna,0.015151515151515152,0.037225294354029215,0.0005640196114246851
0,Radiaciya,alimakada,0.0166270783847981,0.043552091637956925,0.0007241440414862196
0,Radiaciya,belenkova1,0.015822784810126583,0.009250557404170134,0.0001463695791799072
0,Radiaciya,blizznets,0.005512679162072767,0.03163594772991607,0.00017439882982313158
0,Radiaciya,knigilublu,0.014265335235378032,0.023178068040453637,0.0003306429107054727
0,Radiaciya,lorad76,0.006493506493506494,0.016712606179753564,0.00010852341675164653
0,Radiaciya,nataliaperna18,0.018469656992084433,0.02977679801727151,0.0005499672457015847
0,Radiaciya,svelby,0.011210762331838564,0.004149377593361092,4.6517686024227485e-05
0,Radiaciya,tbukalaeva,0.004160887656033287,0.02286016359632259,9.511857252284018e-05
0,Radiaciya,umka_pumka,0.013033175355450236,0.011856614439306079,0.00015452933510943942
0,Radiaciya,zoudi,0.004878048780487805,0.0028235350472619603,1.3773341693960781e-05
0,RappleyeNetfuls,AVESON_BOOK,0.021702838063439065,0.0348271056126237,0.0007558470333290619
0,RappleyeNetfuls,AnyaDremina,0.010186757215619695,0.027133504641144612,0.00027640242418823036
0,RappleyeNetfuls,Bonifika,0.01532567049808429,0.07421731874149728,0.0011374301722834833
0,RappleyeNetfuls,BrummittGlidings,0.013986013986013986,0.016230009977013515,0.00022699314653165756
0,RappleyeNetfuls,Celin136,0.004838709677419355,0.031722676290642404,0.00015349682076117293
0,RappleyeNetfuls,DolingerZythumla,0.007564296520423601,0.0013821706674902456,1.045514877072803e-05
0,RappleyeNetfuls,DreamyGirl,0.009615384615384616,0.01941932430907989,0.00018672427220269125
0,RappleyeNetfuls,DrunkenFox13,0.005813953488372093,0.05700966641711047,0.00033145154893668877
0,RappleyeNetfuls,EliaStrange,0.01,0.013882006983289785,0.00013882006983289785
0,RappleyeNetfuls,Ellenagarkova,0.011182108626198083,0.020941928494977002,0.00023417491927290576
0,RappleyeNetfuls,Gone_with_the_wind,0.00847457627118644,0.051583161811610156,0.000437145439081442
0,RappleyeNetfuls,GreeenEyees,0.014311270125223614,0.09089239456467058,0.0013007856109434072
0,RappleyeNetfuls,Haley,0.00904977375565611,0.010256681389212985,9.282064605622612e-05
0,RappleyeNetfuls,HannaDayzy,0.01768172888015717,0.005674536395644525,0.00010033561406837077
0,RappleyeNetfuls,IzoldaGrey,0.00911854103343465,0.023845687090673584,0.00021743787620675
0,RappleyeNetfuls,Jaakaru,0.004056795131845842,0.024283747906429398,9.851419028977443e-05
0,RappleyeNetfuls,Julietta_J,0.011589403973509934,0.0010938927613280969,1.26775651147296e-05
0,RappleyeNetfuls,LeraShulgina,0.003663003663003663,0.01941932430907989,7.11330560772157e-05
0,RappleyeNetfuls,MathieuSeatings,0.0065252854812398045,0.03994680998416833,0.0002606643392115389
0,RappleyeNetfuls,Meffis,0.02411873840445269,0.02002631375496,0.000483009422661373
0,RappleyeNetfuls,ModisetteAscended,0.007984031936127744,0.018393288284932696,0.00014685260107730696
0,RappleyeNetfuls,Natali_Ivashhenko,0.011782032400589101,0.0844667902249212,0.0009951904592037846
0,RappleyeNetfuls,Natalie24khokhlova,0.017857142857142856,0.10053111996985808,0.0017951985708903229
0,RappleyeNetfuls,NerdyLisa,0.01225114854517611,0.059183793116245664,0.000725069440934097
0,RappleyeNetfuls,Oleina,0.009708737864077669,0.015675861711910488,0.00015219283215447073
0,RappleyeNetfuls,OlyaSokolovskaya338,0.014492753623188406,0.08085496998194219,0.0011718111591585826
0,RappleyeNetfuls,Pelevin_Kirill,0.003738317757009346,0.031722676290642404,0.00011858944407716787
0,RappleyeNetfuls,Radiaciya,0.011611030478955007,0.06471374254371642,0.0007513932370823387
0,RappleyeNetfuls,RogianTransmuted,0.005671077504725898,0.0009717650624380125,5.510954985470771e-06
0,RappleyeNetfuls,SchreiberlinG,0.003738317757009346,0.08531339590523845,0.00031892858282332135
0,RappleyeNetfuls,ScreamBastet,0.014367816091954023,0.037069969506692835,0.0005326145044065062
0,RappleyeNetfuls,Shinonome,0.00909090909090909,0.1425070742874559,0.00129551885715869
0,RappleyeNetfuls,Ta_Tanya,0.0075075075075075074,0.003917649192633599,2.941178072547747e-05
0,RappleyeNetfuls,Verbena-v,0.012237762237762238,0.023755822331316234,0.0002907181054531707
0,RappleyeNetfuls,ViktoriyaKunitsyna,0.009787928221859706,0.017992947108274038,0.00017611367479550443
0,RappleyeNetfuls,bleedingstranger,0.007952286282306162,0.011534734379580303,9.172750997678172e-05
0,RappleyeNetfuls,elenadenisova1984,0.0029806259314456036,0.016717995015539944,4.9830089465096703e-05
0,RappleyeNetfuls,lain_ruvi,0.005494505494505495,0.020204102886728803,0.00011101155432268575
0,RappleyeNetfuls,lorad76,0.0030441400304414,0.0017256268250041007,5.2530496955984795e-06
0,RappleyeNetfuls,nataliaperna18,0.015503875968992248,0.024988367403573353,0.0003874165488926101
0,RappleyeNetfuls,oantohina,0.00823045267489712,0.010050506338833531,8.27202167805229e-05
0,RappleyeNetfuls,renoncule-hehe,0.00945179584120983,0.05488827961862508,0.0005187928130304828
0,RappleyeNetfuls,sati7709,0.01509433962264151,0.02091874429006746,0.00031575463079347107
0,RappleyeNetfuls,svitlanaleo,0.025793650793650792,0.017410771432461836,0.00044908735837699174
0,RappleyeNetfuls,tbukalaeva,0.009868421052631578,0.02973308654565121,0.00029341861722682113
0,RappleyeNetfuls,tiny_tradegy,0.0136986301369863,0.021756498842359195,0.00029803423071724926
0,Regnom,BrummittGlidings,0.006825938566552901,0.018504542377636213,0.00012631086947191954
0,Regnom,HannaDayzy,0.0057361376673040155,0.005063323673818121,2.9043921647140272e-05
0,Regnom,Harunoame,0.004195804195804196,0.005865153227565867,2.4609034521255386e-05
0,Regnom,Jeje513,0.014519056261343012,0.0037482776380859395,5.442145391050366e-05
0,Regnom,LimonStudy,0.02190923317683881,0.010266314761293693,0.00022492708397200582
0,Regnom,Meffis,0.007233273056057866,0.005865153227565645,4.242425481060141e-05
0,Regnom,Oleina,0.003780718336483932,0.007266217966291677,2.747152350204793e-05
0,Regnom,Roana,0.01780821917808219,0.010653572664799937,0.00018972115704438244
0,Regnom,Shinonome,0.010638297872340425,0.0061162653263812095,6.506665240831074e-05
0,Regnom,YurijYudkin,0.0038240917782026767,0.0061162653263812095,2.3389159947920495e-05
0,Regnom,ZoCasp,0.0037735849056603774,0.0061162653263812095,2.3080246514646074e-05
0,Regnom,lorad76,0.0029806259314456036,0.0061162653263812095,1.8230299035413442e-05
0,RezekJackal,Adivo,0.007446808510638298,0.025099474570477676,0.0001869109808439827
0,RezekJackal,AlonkaLuchina,0.0024286581663630845,0.013211471229947924,3.208614749228397e-05
0,RezekJackal,Chekarevochka,0.005752636625119847,0.0063670301203253565,3.662721066342487e-05
0,RezekJackal,ElenaSmirnova306,0.004711425206124852,0.014755324446221296,6.951860752047725e-05
0,RezekJackal,ElenaStrozzi,0.0030248033877797943,0.02286016359632248,6.914750029135657e-05
0,RezekJackal,Firespark,0.005917159763313609,0.06358944463864469,0.00037626890318724664
0,RezekJackal,Julay,0.015429122468659595,0.006883938003567458,0.00010621312252370235
0,RezekJackal,Kot_33,0.007615700058582308,0.006399010858790022,4.873294737215599e-05
0,RezekJackal,Linares,0.007009345794392523,0.003454241755120435,2.421197491906847e-05
0,RezekJackal,MayRain,0.010009532888465206,0.024671097599887615,0.0002469461628206101
0,RezekJackal,Olesonchik,0.005753739930955121,0.0094873142023576,5.4587538563622556e-05
0,RezekJackal,RonaldAmettel,0.007125890736342043,0.013725405340299868,9.780573876698243e-05
0,RezekJackal,Rudolf,0.0078125,0.01658026910460708,0.00012953335237974282
0,RezekJackal,Sleepy_Raccoon,0.002257336343115124,0.031722676290642404,7.160875009174357e-05
0,RezekJackal,Trepanatsya,0.0070555032925682035,0.007721750020595497,5.448083269470012e-05
0,RezekJackal,Yanochka78,0.0011049723756906078,0.009007569589676745,9.953115568703586e-06
0,RezekJackal,alexsik,0.006926406926406926,0.006430934871919813,4.454327184013724e-05
0,RezekJackal,aposteriori82,0.0036540803897685747,0.07611148513560029,0.0002781174852701594
0,RezekJackal,aventurera,0.0061318344404701075,0.012195121951219523,7.47784687862209e-05
0,RezekJackal,eva_lunna,0.005834305717619603,0.024924214164772973,0.00014541548520871045
0,RezekJackal,imminence,0.00585321927059883,0.01737200530962979,0.00010168215624727027
0,RezekJackal,losselote,0.004305043050430504,0.004129405114177587,1.7777266789202403e-05
0,RezekJackal,olga_kernogo,0.018283392585068562,0.007933203922979803,0.00014504588178124576
0,RezekJackal,orbistetrus,0.019065776930409915,0.028059290100531875,0.0005349721658823999
0,RezekJackal,sihy,0.008221993833504625,0.012784495074210422,0.00010511403966462835
0,RezekJackal,sirenevaya,0.01430615164520744,0.010222674850055569,0.00014624713662454318
0,RezekJackal,urfe,0.002421307506053269,0.016008598617256453,3.8761739993357034e-05
0,Ridiq,Annaboro,0.029411764705882353,0.002585096956942201,7.60322634394765e-05
0,Ridiq,Arteus,0.02681992337164751,0.005960975950179193,0.00015987291820403966
0,Ridiq,Daisy0,0.006711409395973154,0.0061162653263812095,4.104876057973966e-05
0,Ridiq,Dentk,0.0182648401826484,0.00515024883289017,9.40684718336104e-05
0,Ridiq,DmitrijRaskosov,0.02702702702702703,0.005808374398079796,0.0001569830918399945
0,Ridiq,FantasticTajik,0.030303030303030304,0.015693315514515582,0.0004755550155913813
0,Ridiq,LuSavenkova,0.011764705882352941,0.005865153227565645,6.900180267724288e-05
0,Ridiq,MaudApplegate,0.012658227848101266,0.003454241755120324,4.372457917873828e-05
0,Ridiq,Michael_Sandler,0.008547008547008548,0.013294134421802717,0.00011362508052822836
0,Ridiq,Mordasova,0.01818181818181818,0.029274656605849048,0.0005322664837427099
0,Ridiq,Secretkeeper,0.019157088122605363,0.11178235684405124,0.002141424460614008
0,Ridiq,bobcat_nastya,0.006779661016949152,0.005063323673817899,3.432761812757897e-05
0,Ridiq,ioloryn,0.02247191011235955,0.005063323673818121,0.00011378255446782294
0,RinatAbdrahmanov,GermanGorbunov,0.009302325581395349,0.019419324309079777,0.00018064487729376537
0,RinatAbdrahmanov,Makrolid27,0.03125,0.07390764023045238,0.0023096137572016368
0,RinatAbdrahmanov,MaudApplegate,0.014423076923076924,0.08085496998194219,0.0011661774516626279
0,RinatAbdrahmanov,Michael_Sandler,0.00975609756097561,0.1317568578755407,0.0012854327597613727
0,RinatAbdrahmanov,NikolaiGrenc,0.027777777777777776,0.052726776413168364,0.0014646326781435656
0,RinatAbdrahmanov,OlgaChika682,0.010471204188481676,0.08214296403985732,0.0008601357491084537
0,RinatAbdrahmanov,PavelKhurlapov,0.0136986301369863,0.0022148421433910714,3.0340303334124265e-05
0,RinatAbdrahmanov,Rosaceae,0.011363636363636364,0.22806976438295024,0.002591701867988071
0,RinatAbdrahmanov,chidoriami,0.01675977653631285,0.05700966641711047,0.0009554692695605107
0,RinatAbdrahmanov,katemless,0.009852216748768473,0.00029253547618524056,2.882122918081188e-06
0,RinatAbdrahmanov,mandarin270102,0.011235955056179775,0.07755901169869017,0.0008714495696482042
0,RinatAbdrahmanov,my_favorite__books,0.01694915254237288,0.09042086925435755,0.0015325571060060602
0,Roana,AVESON_BOOK,0.029769959404600813,0.02222778000208947,0.0006617201083166013
0,Roana,Belera,0.020277481323372464,0.03464584808213722,0.0007025305374179372
0,Roana,Bookngriller,0.01053740779768177,0.013364699553450543,0.00014082928928820383
0,Roana,Celin136,0.003947368421052632,0.026856662292413014,0.00010601314062794611
0,Roana,Cheshirko,0.028026905829596414,0.009643743733254606,0.0002702842974566874
0,Roana,DolingerZythumla,0.03495630461922597,0.006448089252006239,0.00022540137210508702
0,Roana,DrunkenFox13,0.043478260869565216,0.011531843452917245,0.0005013844979529237
0,Roana,Dudler_Dud,0.015640273704789834,0.01988902165087547,0.00031106974234018333
0,Roana,EkaterinaZakurina,0.02705749718151071,0.005670094376963308,0.00015341856262358444
0,Roana,ElenaLatysheva,0.0033003300330033004,0.0011869440384786323,3.917307057685255e-06
0,Roana,EliaStrange,0.03513513513513514,0.008131338866972815,0.0002856956899206665
0,Roana,Ellina,0.003484320557491289,0.0011869440384786323,4.13569351386283e-06
0,Roana,Gold_Sister,0.020895522388059702,0.009485506354354523,0.0001982046103894975
0,Roana,Gone_with_the_wind,0.019178082191780823,0.04577640601423738,0.0008779036769853745
0,Roana,Haley,0.024906600249066,0.006588799520786615,0.00016410459578546985
0,Roana,Harunoame,0.026159334126040427,0.018825798767381108,0.0004924703601455224
0,Roana,Insomia,0.008072653884964682,0.04251678806798764,0.0003432233143732605
0,Roana,IzoldaGrey,0.011278195488721804,0.030154453934373104,0.0003400878263275162
0,Roana,J_rainy,0.007534983853606028,0.022655416103234516,0.00017070819453459809
0,Roana,JuliaMal,0.006965174129353234,0.009049883989878715,6.303401783995126e-05
0,Roana,JuliaSarmina,0.01888772298006296,0.031167379310103605,0.0005886808264237827
0,Roana,Julietta_J,0.016129032258064516,0.013233454854975402,0.00021344282024153872
0,Roana,KatyaKonyahina,0.015756302521008403,0.005063323673818121,7.977925956646199e-05
0,Roana,Kleo_M,0.021653543307086614,0.018552693395514352,0.00040173154990286983
0,Roana,Koledusya,0.021181716833890748,0.009843154076490723,0.0002084949024005839
0,Roana,Kyara,0.02828054298642534,0.019448363036296712,0.0005500102668635948
0,Roana,Liebi,0.00437636761487965,0.0012195248391979607,5.3370890118072675e-06
0,Roana,LimonStudy,0.006535947712418301,0.003107576344561269,2.0310956500400454e-05
0,Roana,Madam_Pince,0.012834224598930482,0.01481892715201949,0.00019018943938420735
0,Roana,Marina_Plusha,0.0019723865877712033,0.010050506338833531,1.9823483903024716e-05
0,Roana,MathieuSeatings,0.01195219123505976,0.006562173055613907,7.843234727825387e-05
0,Roana,Natali_Ivashhenko,0.04395604395604396,0.012038462701230546,0.0005291631956584855
0,Roana,Neckey,0.01056338028169014,0.003907835303894269,4.1279950393249324e-05
0,Roana,NerdyLisa,0.006305170239596469,0.007757361052522338,4.8911482046168586e-05
0,Roana,Pshenichnova,0.007021063189568706,0.03153982464601912,0.0002214431018276167
0,Roana,Radiaciya,0.006031363088057901,0.012930321162158864,7.798746177417891e-05
0,Roana,Regnom,0.01780821917808219,0.010653572664799937,0.00018972115704438244
0,Roana,ScreamBastet,0.008373205741626795,0.0075785092565601175,6.345641722000099e-05
0,Roana,SunnySuns3t,0.0031380753138075313,0.006389125546422902,2.0049557154046766e-05
0,Roana,Ta_Tanya,0.01488833746898263,0.03282481988549302,0.0004887069958137918
0,Roana,TatyanaLatynina,0.0758082497212932,0.0226035694874529,0.001713537040297433
0,Roana,Tinnueleth,0.0070140280561122245,0.01475610622127077,0.00010349974303496532
0,Roana,ViktoriyaKunitsyna,0.014608233731739707,0.022470806965157908,0.0003282588002878313
0,Roana,alimakada,0.06329113924050633,0.025151450550504606,0.0015918639588926966
0,Roana,belenkova1,0.02358974358974359,0.0088797996825013,0.0002094721976384922
0,Roana,blizznets,0.01284796573875803,0.014586392744109444,0.00018740547422838686
0,Roana,bumashka,0.003864734299516908,0.010929289906319584,4.223880157031723e-05
0,Roana,elenadenisova1984,0.007398273736128237,0.048608444841621856,0.0003596185808258091
0,Roana,lorad76,0.025094102885821833,0.025205400570669334,0.0006325069151987286
0,Roana,love_my__man,0.01253616200578592,0.01455354826478894,0.00018244563880641872
0,Roana,marinabooks,0.018633540372670808,0.04928280054640999,0.0009183130536598135
0,Roana,nataliaperna18,0.024203821656050957,0.037049969573944797,0.0008967508559298742
0,Roana,svelby,0.011969532100108813,0.014089493158460309,0.00016864464063445417
0,Roana,tbukalaeva,0.004010695187165776,0.006440875980475491,2.58323902960247e-05
0,Roana,umka_pumka,0.006888633754305396,0.015495804744984243,0.00010674492361642417
0,Roana,zoudi,0.011806375442739079,0.013223851355077199,0.00015612575389701533
0,RocksanaLanders,AnatolyEmanov,0.020594965675057208,0.011034630003404544,0.00022725782615707298
0,RocksanaLanders,AnnAquarium,0.015151515151515152,0.02359614606387983,0.0003575173646042399
0,RocksanaLanders,Bonifika,0.011682242990654205,0.01621729115085435,0.00018945433587446673
0,RocksanaLanders,BuitronHubristic,0.022284122562674095,0.01630636978307698,0.0003633731427983728
0,RocksanaLanders,Daisy0,0.008064516129032258,0.02286016359632248,0.0001843561580348587
0,RocksanaLanders,DarinaUdzhukhu,0.04851752021563342,0.016182747477428094,0.0007851467778806084
0,RocksanaLanders,DianaAtroshko,0.006060606060606061,0.0061162653263812095,3.706827470534066e-05
0,RocksanaLanders,ElSkinny,0.011049723756906077,0.038491170303685984,0.0004253167989357567
0,RocksanaLanders,FantasticTajik,0.008086253369272238,0.005063323673818121,4.094331811712766e-05
0,RocksanaLanders,Filippok,0.019184652278177457,0.011560693641618491,0.00022178788760898784
0,RocksanaLanders,GalinaBezhanova,0.011869436201780416,0.014174098182232697,0.00016823855409178276
0,RocksanaLanders,HannaDayzy,0.007228915662650603,0.12168993434632003,0.0008796862723830363
0,RocksanaLanders,HaruNe,0.0056657223796034,0.0061162653263812095,3.465306133927031e-05
0,RocksanaLanders,HaslingerParochial,0.01643835616438356,0.028930388449833866,0.0004755680293123375
0,RocksanaLanders,InaGalkina,0.01808785529715762,0.06684305017638359,0.0012090474192110725
0,RocksanaLanders,Jozi,0.008928571428571428,0.03364570386398302,0.0003004080702141341
0,RocksanaLanders,KetrinJons,0.008695652173913044,0.022222222222222365,0.00019323671497584665
0,RocksanaLanders,KettyBlack1,0.009456264775413711,0.010061642903086088,9.514555936724432e-05
0,RocksanaLanders,LeraShulgina,0.00663716814159292,0.03150400304181389,0.00020909736532177359
0,RocksanaLanders,LeylaDzhabbarova,0.008928571428571428,0.015151515151515138,0.00013528138528138515
0,RocksanaLanders,Maria_Igorevna,0.0055248618784530384,0.023812939816047263,0.00013156320340357603
0,RocksanaLanders,MariyaSheldishova,0.013736263736263736,0.13600991137661966,0.0018682680134151051
0,RocksanaLanders,Matsegorova_kkkkkk,0.023054755043227664,0.01204447305200751,0.00027768237583878985
0,RocksanaLanders,Meffis,0.035955056179775284,0.009281410187960137,0.0003337136247356454
0,RocksanaLanders,ModisetteAscended,0.012285012285012284,0.03607461457624028,0.0004431770832461951
0,RocksanaLanders,Natalie24khokhlova,0.00975609756097561,0.03268091371602444,0.0003188381825953604
0,RocksanaLanders,NatalyaKomarova393,0.011594202898550725,0.02194051220610682,0.00025438275021573127
0,RocksanaLanders,Oksi_15,0.01832460732984293,0.05224978864281293,0.0009574568599468338
0,RocksanaLanders,Pelevin_Kirill,0.006802721088435374,0.008163401865824427,5.553334602601651e-05
0,RocksanaLanders,SchreiberlinG,0.006802721088435374,0.13233651041824734,0.0009002483701921588
0,RocksanaLanders,Secretkeeper,0.014925373134328358,0.008683976056718445,0.0001296115829360962
0,RocksanaLanders,Shinonome,0.008771929824561403,0.009113963801494762,7.994705089030492e-05
0,RocksanaLanders,Skrim,0.013440860215053764,0.027736098905136286,0.00037279702829484256
0,RocksanaLanders,Steeple,0.004987531172069825,0.010050506338833531,5.012721366001761e-05
0,RocksanaLanders,Vlada2700,0.026954177897574125,0.018466240364979458,0.0004977423278970204
0,RocksanaLanders,YurijYudkin,0.014457831325301205,0.013840348518047163,0.00020010142435730838
0,RocksanaLanders,ZoCasp,0.045023696682464455,0.029151689524849034,0.0013125168269481793
0,RocksanaLanders,_kit_,0.006818181818181818,0.023704372050579403,0.00016162071852667773
0,RocksanaLanders,bleedingstranger,0.017114914425427872,0.04353179050538003,0.0007450428692852328
0,RocksanaLanders,bobcat_nastya,0.005420054200542005,0.024390243902439046,0.0001321964439156588
0,RocksanaLanders,bookmariia,0.007633587786259542,0.10527863790480918,0.0008036537244641922
0,RocksanaLanders,gubskaya_lera,0.015665796344647518,0.009216786503329466,0.00014438830031325532
0,RocksanaLanders,ioloryn,0.005865102639296188,0.0061162653263812095,3.587252390839419e-05
0,RocksanaLanders,kiyubi5,0.01627906976744186,0.0061162653263812095,9.956710996434526e-05
0,RocksanaLanders,lain_ruvi,0.011061946902654867,0.03352482640418297,0.0003708498496037939
0,RocksanaLanders,lizashhh,0.030726256983240222,0.06672000144176182,0.002050055910221732
0,RocksanaLanders,oantohina,0.02295918367346939,0.02078334969887774,0.0004771687430864787
0,RocksanaLanders,regina_di_bastoni,0.01078167115902965,0.000369617458569782,3.985093892935655e-06
0,RocksanaLanders,renoncule-hehe,0.027586206896551724,0.043942406759251984,0.001212204324393158
0,RocksanaLanders,sati7709,0.06651376146788991,0.019115919765078093,0.0012714717274937264
0,RocksanaLanders,sorenthemorning,0.0103359173126615,0.03918394021751315,0.0004050019660724873
0,RocksanaLanders,svitlanaleo,0.01951219512195122,0.010220413903240244,0.00019942271030712672
0,RocksanaLanders,tiny_tradegy,0.004796163069544364,0.0061162653263812095,2.9334605881924263e-05
0,RocksanaLanders,wreads,0.008875739644970414,0.12616898753658046,0.0011198430846442052
0,RogianTransmuted,AVESON_BOOK,0.009057971014492754,0.03888471586118247,0.0003522166291773775
0,RogianTransmuted,AnatolyEmanov,0.004132231404958678,0.010050506338833531,4.153101792906418e-05
0,RogianTransmuted,AnyaDremina,0.005535055350553505,0.015151515151515138,8.386447500838637e-05
0,RogianTransmuted,BrummittGlidings,0.017142857142857144,0.027234067679462792,0.0004668697316479336
0,RogianTransmuted,Daisy0,0.00954653937947494,0.007112604575458259,6.790075967024591e-05
0,RogianTransmuted,ElSkinny,0.009779951100244499,0.024390243902439046,0.00023853539268889042
0,RogianTransmuted,Elgetu,0.0042643923240938165,0.17947079985183179,0.0007653339012871291
0,RogianTransmuted,EliaStrange,0.003616636528028933,0.024390243902439046,8.8210647025096e-05
0,RogianTransmuted,Filippok,0.00646551724137931,0.005464157642812384,3.5328605449218e-05
0,RogianTransmuted,Gone_with_the_wind,0.009208103130755065,0.06322922823357491,0.0005822212544528076
0,RogianTransmuted,HannaDayzy,0.010822510822510822,0.015246157694709717,0.00016500170665270254
0,RogianTransmuted,HaslingerParochial,0.012135922330097087,0.0031296260357461803,3.7980898492065294e-05
0,RogianTransmuted,LimonStudy,0.005190311418685121,0.012121660092786923,6.291519079301171e-05
0,RogianTransmuted,MariyaSheldishova,0.004866180048661801,0.06257472799023478,0.0003044998928965196
0,RogianTransmuted,MathieuSeatings,0.019434628975265017,0.04115934996540471,0.0007999166954407276
0,RogianTransmuted,Meffis,0.006097560975609756,0.0012685844925156564,7.735271295827174e-06
0,RogianTransmuted,Natalie24khokhlova,0.015317286652078774,0.03493785824984197,0.0005351531898225247
0,RogianTransmuted,RappleyeNetfuls,0.005671077504725898,0.0009717650624380125,5.510954985470771e-06
0,RogianTransmuted,Verbena-v,0.0038095238095238095,0.06257472799023478,0.00023837991615327536
0,RogianTransmuted,bleedingstranger,0.008771929824561403,0.0011869440384786323,1.0411789811216072e-05
0,RogianTransmuted,bobcat_nastya,0.019230769230769232,0.004129405114177587,7.941163681110744e-05
0,RogianTransmuted,dragg,0.002044989775051125,0.006116265326381098,1.2507700053949077e-05
0,RogianTransmuted,lain_ruvi,0.008016032064128256,0.02129095391133362,0.0001706689692291272
0,RogianTransmuted,renoncule-hehe,0.006224066390041493,0.0011869440384786323,7.387618496754972e-06
0,RogianTransmuted,sati7709,0.006211180124223602,0.01046701893671842,6.50125399796175e-05
0,RogianTransmuted,septembera,0.004329004329004329,0.0061162653263812095,2.647733907524333e-05
0,RonaldAmettel,Adivo,0.01680672268907563,0.02350032910608102,0.0003949635143879163
0,RonaldAmettel,AlonkaLuchina,0.024424284717376135,0.04650773486383919,0.0011359181578746488
0,RonaldAmettel,Bookngriller,0.014331210191082803,0.04165846629834724,0.0005970162367597534
0,RonaldAmettel,Chernika-Golubika,0.028219971056439943,0.02875034844079316,0.0008113340008617463
0,RonaldAmettel,Dudler_Dud,0.030827067669172932,0.02523195218426666,0.0007778270974097241
0,RonaldAmettel,ElenaSmirnova306,0.014824797843665768,0.022865965005839817,0.000338983308711911
0,RonaldAmettel,ElenaStrozzi,0.03822098679638638,0.03032393753229934,0.0011590108160364583
0,RonaldAmettel,Fiolent,0.028901734104046242,0.03618714167713444,0.0010458711467379895
0,RonaldAmettel,Firespark,0.006775067750677507,0.06024028546823845,0.0004081320153674692
0,RonaldAmettel,Gold_Sister,0.027439024390243903,0.025611481419406612,0.0007027540633373766
0,RonaldAmettel,Insomia,0.00847457627118644,0.02831619033859467,0.00023996771473385313
0,RonaldAmettel,IrinaBMK,0.009468317552804079,0.03282694736724712,0.0003108159619622815
0,RonaldAmettel,JuliaMal,0.011432926829268292,0.0641467319185447,0.0007333848923614104
0,RonaldAmettel,JuliaSarmina,0.011111111111111112,0.02390381155183885,0.0002655979061315428
0,RonaldAmettel,Karinne_Romantique,0.0099882491186839,0.01866900701172558,0.0001864706928315716
0,RonaldAmettel,Kayame,0.008403361344537815,0.010050506338833531,8.445803646078598e-05
0,RonaldAmettel,Kleo_M,0.011337868480725623,0.009406975890666636,0.0001066550554497351
0,RonaldAmettel,Kot_33,0.020763563295378432,0.022107631438251563,0.00045903320467903443
0,RonaldAmettel,Linares,0.035380507343124167,0.02124148836407136,0.0007515346350439133
0,RonaldAmettel,Maria_Smi,0.005397070161912105,0.04009722291474471,0.000216407525368707
0,RonaldAmettel,Marina_Plusha,0.009084027252081756,0.028546833678843364,0.0002593202150992584
0,RonaldAmettel,Motakejika,0.027700831024930747,0.0351900207376139,0.0009747928182164516
0,RonaldAmettel,Olesonchik,0.013779527559055118,0.034532830157480654,0.00047584608484717435
0,RonaldAmettel,Pshenichnova,0.01303680981595092,0.04061248966330677,0.000529457303892803
0,RonaldAmettel,RezekJackal,0.007125890736342043,0.013725405340299868,9.780573876698243e-05
0,RonaldAmettel,Rudolf,0.007586206896551724,0.05911104492710695,0.00044842861668839757
0,RonaldAmettel,Sleepy_Raccoon,0.025673940949935817,0.03244989220120942,0.0008331166162056334
0,RonaldAmettel,SunnySuns3t,0.00395882818685669,0.015663356752696256,6.200853821336601e-05
0,RonaldAmettel,Tinnueleth,0.010727969348659003,0.015492135463315182,0.00016619915439571842
0,RonaldAmettel,Vellamoya,0.00966183574879227,0.03378351149104475,0.0003264107390439106
0,RonaldAmettel,ViSapfir,0.02359882005899705,0.04268081530433687,0.0010072168803383333
0,RonaldAmettel,WissehSubtilize,0.010550996483001172,0.017605283840477326,0.00018575328788311362
0,RonaldAmettel,Yanochka78,0.005012531328320802,0.037827469521418244,0.00018961137604720923
0,RonaldAmettel,ZoyaKov,0.0030075187969924814,0.020204102886728803,6.076421920820693e-05
0,RonaldAmettel,aliceatseaside,0.013324450366422385,0.023693180449710582,0.00031569860692485786
0,RonaldAmettel,alinkali,0.014094432699083862,0.028413749072371042,0.00040047567402919017
0,RonaldAmettel,aposteriori82,0.01750700280112045,0.07163850296751761,0.0012541754721204065
0,RonaldAmettel,apple_jane,0.01989389920424403,0.09592973681037731,0.0019084165147953045
0,RonaldAmettel,aventurera,0.012621916236374068,0.029380977687624488,0.00037084423931597177
0,RonaldAmettel,belenkova1,0.01794071762870515,0.01667557981649992,0.00029917186878275986
0,RonaldAmettel,bumashka,0.00894187779433681,0.06787086681625254,0.0006068929968666397
0,RonaldAmettel,eva_lunna,0.022,0.03330078399020353,0.0007326172477844776
0,RonaldAmettel,firsanova,0.02480270574971815,0.0228454234157478,0.0005666283147085136
0,RonaldAmettel,losselote,0.030453257790368272,0.03273597469637457,0.0009969170764476676
0,RonaldAmettel,love_my__man,0.020833333333333332,0.033131818748710296,0.0006902462239314645
0,RonaldAmettel,olga_kernogo,0.018803418803418803,0.04582317007046133,0.0008616322577351702
