",user_left,user_right,read_set_similarity,read_list_distance,read_list_similarity"
"0,Irinat2409,tima0,0.057971014492753624,0.005674536395644525,0.0003289586316315667"
"0,Irinat2409,titania181,0.04054054054054054,0.005063323673818121,0.0002052698786683022"
"0,Irinat2409,tsarina_off,0.0273972602739726,0.029857499854668124,0.0008180136946484417"
"0,Irinat2409,umka_pumka,0.02702702702702703,0.029857499854668124,0.0008069594555315709"
"0,Irinat2409,vorontsovdg,0.027777777777777776,0.010050506338833531,0.00027918073163426475"
"0,Irinat2409,yliyazzz,0.0410958904109589,0.025165126648092007,0.0010341832869078906"
"0,IsaevaAnya,1ana2004,0.025,0.0013821706674902456,3.455426668725614e-05"
"0,IsaevaAnya,KseniyaHolfman,0.025,0.0061162653263812095,0.00015290663315953025"
"0,IsaevaAnya,KseniyaMerzlyak,0.025,0.015216441182063223,0.00038041102955158057"
"0,IsaevaAnya,Mavritan,0.02531645569620253,0.0022148421433909604,5.6071952997239505e-05"
"0,IsaevaAnya,NatalyaButko,0.025,0.001346575261567562,3.366438153918905e-05"
"0,IsaevaAnya,Oleipersikori,0.025,0.010050506338833531,0.0002512626584708383"
"0,IsaevaAnya,VelthuisBanyan,0.025,0.010050506338833531,0.0002512626584708383"
"0,IsaevaAnya,fim_sh,0.0375,0.0012730749910095929,4.774031216285973e-05"
"0,IsaevaAnya,lodaan,0.025,0.024390243902439046,0.0006097560975609762"
"0,IsaevaAnya,mukhina_ganna,0.025,0.0004879239129211843,1.2198097823029608e-05"
"0,IsaevaAnya,olyacherrry,0.025,0.0061162653263812095,0.00015290663315953025"
"0,IsaevaAnya,ramaxa96,0.022222222222222223,0.0061162653263812095,0.00013591700725291576"
"0,IsaevaAnya,sun_sunny,0.025,0.0061162653263812095,0.00015290663315953025"
"0,IsaevaAnya,yourlostface,0.025,0.029857499854668124,0.0007464374963667031"
"0,Isinca,Amily_Night,0.05,0.014751789036860918,0.0007375894518430459"
"0,Isinca,AnastasiyaKorotynskaya,0.020202020202020204,0.017513475693043734,0.0003538075897584593"
"0,Isinca,AnastasiyaOlenyuk,0.020618556701030927,0.013606076167856251,0.0002805376529454897"
"0,Isinca,AnechkaNechipurenko,0.020202020202020204,0.07390764023045227,0.0014930836410192378"
"0,Isinca,DariyaGrigoreva,0.02,0.05131670194948623,0.0010263340389897247"
"0,Isinca,ElizavetaMishutina,0.01694915254237288,0.017513475693043734,0.00029683857106853784"
"0,Isinca,EricHayes,0.01680672268907563,0.029857499854668124,0.000501806720246523"
"0,Isinca,KatherinaZhu,0.020202020202020204,0.010050506338833531,0.00020304053209764712"
"0,Isinca,KsyushkaPechenyushka,0.05084745762711865,0.005836714981015456,0.00029678211767875204"
"0,Isinca,Lily28,0.02,0.010050506338833531,0.00020101012677667062"
"0,Isinca,SergejShmatko,0.02040816326530612,0.015216441182063112,0.0003105396159604716"
"0,Isinca,SierraLanguisher,0.01694915254237288,0.015663356752696256,0.00026548062292705517"
"0,Isinca,Silisa,0.041237113402061855,0.005063323673817899,0.00020879685252857315"
"0,Isinca,StasLad,0.020833333333333332,0.006116265326381098,0.00012742219429960622"
"0,Isinca,Tereschenkobooks,0.04040404040404041,0.009132611386275413,0.00036899439944547126"
"0,Isinca,TonyaBidenko,0.02,0.00016228497348014237,3.2456994696028475e-06"
"0,Isinca,blue_caterpillar,0.02,0.0013821706674902456,2.7643413349804915e-05"
"0,Isinca,liiloo,0.02,0.0005740528601652084,1.1481057203304169e-05"
"0,Isinca,marinaterenskaya,0.020202020202020204,0.0029455144984184,5.9505343402391925e-05"
"0,Isinca,ostoros,0.025210084033613446,0.0011318622755623897,2.8534343081404782e-05"
"0,Isinca,polinarider,0.03,0.006734083335155461,0.00020202250005466383"
"0,Isinca,tanuischka,0.020202020202020204,0.013606076167856251,0.00027487022561325765"
"0,Isinca,zund,0.02,0.002945514498418511,5.891028996837022e-05"
"0,Iskorka_x,AleksejDedyuh,0.0379746835443038,0.005865153227565645,0.0002227273377556574"
"0,Iskorka_x,AnnaDragomir,0.0379746835443038,0.005865153227565645,0.0002227273377556574"
"0,Iskorka_x,GalinkaBelavkina,0.0379746835443038,0.005063323673818121,0.00019227811419562484"
"0,Iskorka_x,NikitaHidden,0.05194805194805195,0.018504542377636213,0.0009612749287083748"
"0,Iskorka_x,Ryzh_Kate,0.0379746835443038,0.005063323673818121,0.00019227811419562484"
"0,Iskorka_x,brightimprint,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,Iskorka_x,idssschep,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,Iskorka_x,vendicta,0.02531645569620253,0.010050506338833531,0.0002544431984514818"
"0,Island2020,AliceChem,0.02564102564102564,0.006116265326381098,0.0001568273160610538"
"0,Island2020,Anka_Yudi,0.0273972602739726,0.022197585922590468,0.0006081530389750812"
"0,Island2020,EvgeniyaMezentseva,0.05128205128205128,0.02644566721820707,0.0013561880624721574"
"0,Island2020,Kristina0204,0.02531645569620253,0.010252475022698548,0.00025955632968857086"
"0,Island2020,MariyaNaumova,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,Island2020,NatalyaKameneva248,0.02531645569620253,0.0061162653263812095,0.0001548421601615496"
"0,AZoyaV,AssolGreen,0.02040816326530612,0.0061162653263812095,0.00012482174135471856"
"0,AZoyaV,BerishaStomped,0.01694915254237288,0.010050506338833531,0.00017034756506497512"
"0,AZoyaV,Chinesegirl,0.017094017094017096,0.0061162653263812095,0.00010455154404070445"
"0,AZoyaV,DaRealMaN_,0.030927835051546393,0.0061162653263812095,0.0001891628451458106"
"0,AZoyaV,EasyMan,0.02040816326530612,0.0061162653263812095,0.00012482174135471856"
"0,AZoyaV,Evgeni_ka,0.02040816326530612,9.381303083633163e-05,1.9145516497210534e-06"
"0,AZoyaV,IrinaRepeva,0.02564102564102564,0.0061162653263812095,0.00015682731606105665"
"0,AZoyaV,MarinaIgnatenko133,0.02040816326530612,0.009007569589676745,0.00018382795080972947"
"0,AZoyaV,MarineOffSeason,0.021052631578947368,0.07390764023045227,0.0015559503206411002"
"0,AZoyaV,Miriamel,0.023529411764705882,0.018985158592967233,0.0004467096139521702"
"0,AZoyaV,Naitween,0.02040816326530612,0.0061162653263812095,0.00012482174135471856"
"0,AZoyaV,NatalyaKameneva248,0.02040816326530612,0.029857499854668124,0.0006093367317279208"
"0,AZoyaV,Shera_fly,0.02040816326530612,0.003985844028797203,8.134375568973884e-05"
"0,AZoyaV,ValeriyaKostyukova,0.020618556701030927,0.031722676290642404,0.0006540757998070598"
"0,AZoyaV,Vika_Gala,0.02040816326530612,0.009007569589676745,0.00018382795080972947"
"0,AZoyaV,YuliyaTokmakova,0.021505376344086023,0.024390243902439046,0.0005245213742460011"
"0,AZoyaV,Zimasova,0.025423728813559324,0.015151515151515138,0.0003852080123266561"
"0,AZoyaV,ave_valeeva,0.021052631578947368,0.024390243902439046,0.0005134788189987168"
"0,AZoyaV,matsuymar,0.02040816326530612,0.0061162653263812095,0.00012482174135471856"
"0,AZoyaV,natashik017,0.041237113402061855,0.006151677702030955,0.0002536774310115858"
"0,AZoyaV,tata69,0.020833333333333332,0.0061162653263812095,0.00012742219429960852"
"0,AZoyaV,vi_leta,0.030927835051546393,0.005865153227565645,0.0001813964915741952"
"0,AZoyaV,vorontsovdg,0.020833333333333332,0.010050506338833531,0.00020938554872569856"
"0,AlBe,reader-4479802,0.01694915254237288,0.0061162653263812095,0.00010366551400646118"
"0,AleksandraRekina,BerishaStomped,0.0234375,0.005464157642812384,0.00012806619475341525"
"0,AleksandraRekina,DarinaKonstantinova668,0.023809523809523808,0.011399697813504917,0.0002714213765120218"
"0,AleksandraRekina,GravoisSociable,0.015625,0.0061162653263812095,9.55666457247064e-05"
"0,AleksandraRekina,Hambo411,0.013605442176870748,0.0061162653263812095,8.321449423647903e-05"
"0,AleksandraRekina,Julia__K,0.013513513513513514,0.0061162653263812095,8.265223414028662e-05"
"0,AleksandraRekina,KriperNyashnyj,0.015748031496062992,0.0061162653263812095,9.631913899812929e-05"
"0,AleksandraRekina,Lismanchevsky,0.023622047244094488,0.010050506338833531,0.0002374135355629968"
"0,AleksandraRekina,OksanaKarpus,0.015625,0.006116265326381098,9.556664572470466e-05"
"0,AleksandraRekina,OlesyaGlumova,0.023622047244094488,0.003454241755120324,8.159626193197616e-05"
"0,AleksandraRekina,Valeriaaaa,0.03125,0.0016858301208827475,5.268219127758586e-05"
"0,AleksandraRekina,glukka_666,0.03125,0.005464157642812384,0.000170754926337887"
"0,AleksandraRekina,kiskiskis26,0.035398230088495575,0.007697772715657747,0.00027248752975779635"
"0,AleksandraRekina,kitorozhek,0.031496062992125984,0.033782465142846996,0.0010640146501684094"
"0,AleksandraRekina,llanaa,0.013605442176870748,0.010050506338833531,0.00013674158284127254"
"0,AleksandraRekina,morgenstern19,0.015748031496062992,0.06257472799023478,0.0009854287872477917"
"0,AleksandraRekina,negrowazimbabwa,0.015625,0.09204061549954834,0.0014381346171804428"
"0,AleksandraRekina,ostoros,0.023622047244094488,0.0061162653263812095,0.00014447870849719393"
"0,AleksandraRekina,owlonline,0.032,0.024370885305689427,0.0007798683297820617"
"0,AleksandraRekina,pankovets,0.01639344262295082,0.06257472799023478,0.0010258152129546687"
"0,AleksandraRekina,pchelinaNA,0.0410958904109589,0.007569429913617531,0.00031107246220346015"
"0,AleksandraRekina,radio_wolna,0.024,0.0014932472865671897,3.5837934877612555e-05"
"0,AleksandraYuneviliya,AnastasiaDandelion,0.017094017094017096,0.009007569589676745,0.00015397554854148284"
"0,AleksandraYuneviliya,AnastasiyaKovacheva,0.02040816326530612,0.0061162653263812095,0.00012482174135471856"
"0,AleksandraYuneviliya,DaRealMaN_,0.030612244897959183,0.005865153227565645,0.00017954550696629525"
"0,AleksandraYuneviliya,IrinaRepeva,0.01694915254237288,0.029857499854668124,0.0005060593195706462"
"0,AleksandraYuneviliya,Karrinochka,0.020618556701030927,0.010050506338833531,0.00020722693482130993"
"0,AleksandraYuneviliya,KsenyaPechenya,0.020202020202020204,0.0016858301208827475,3.405717415924743e-05"
"0,AleksandraYuneviliya,LeTi_so_mnoy,0.01680672268907563,0.06257472799023478,0.0010516761006762148"
"0,AleksandraYuneviliya,Luminoum,0.01694915254237288,9.381303083633163e-05,1.590051370107316e-06"
"0,AleksandraYuneviliya,NataliyaNogova,0.01680672268907563,0.0061162653263812095,0.00010279437523329763"
"0,AleksandraYuneviliya,So-Va,0.02040816326530612,0.029857499854668124,0.0006093367317279208"
"0,AleksandraYuneviliya,ValeryKamkova,0.030303030303030304,0.01709527678657774,0.0005180386905023558"
"0,AleksandraYuneviliya,Zimasova,0.01680672268907563,0.0061162653263812095,0.00010279437523329763"
"0,AleksandraYuneviliya,bmind,0.020202020202020204,0.047074219986738,0.0009509943431664242"
"0,AleksandraYuneviliya,knigoedka,0.020202020202020204,0.0061162653263812095,0.00012356091568446889"
"0,AleksandraYuneviliya,marrimarina,0.020202020202020204,0.0005740528601652084,1.159702747808502e-05"
"0,AleksandraYuneviliya,ms_July,0.020202020202020204,0.014316100258170539,0.0002892141466297079"
"0,AleksandraYuneviliya,vi_leta,0.02040816326530612,0.0061162653263812095,0.00012482174135471856"
"0,AlenaSmol,Lena_chitaet,0.03389830508474576,0.029857499854668124,0.0010121186391412924"
"0,Alena_I,Baskk,0.02586206896551724,0.0018850158136836104,4.875040897457613e-05"
"0,Alena_I,EricHayes,0.034782608695652174,0.003993481192393844,0.00013890369364848154"
"0,Alena_I,HannaValereva,0.034482758620689655,0.0028485577728037947,9.822613009668258e-05"
"0,Alena_I,Lismanchevsky,0.02608695652173913,0.004284731976512912,0.0001117756167785977"
"0,Alena_I,Tori_213,0.017699115044247787,0.0013821706674902456,2.4463197654694613e-05"
"0,Alena_I,YoriMe,0.026785714285714284,0.0009847368218079966,2.6376879155571337e-05"
"0,Alena_I,book_evgesha_,0.02586206896551724,0.006739163477712751,0.00017428871063050218"
"0,Alena_I,dianaostankova24,0.05217391304347826,0.011015284838455597,0.0005747105133107268"
"0,Alena_I,kamalya1604,0.017241379310344827,0.0017256268250041007,2.9752186638001734e-05"
"0,Alena_I,lss-umnic,0.017241379310344827,0.010050506338833531,0.00017328459204885398"
"0,Alena_I,nemesida84,0.017699115044247787,0.0013821706674902456,2.4463197654694613e-05"
"0,Alena_I,radio_wolna,0.02654867256637168,0.0013821706674902456,3.669479648204192e-05"
"0,Alena_I,taffety,0.034782608695652174,0.014892356423053088,0.0005179950060192379"
"0,Alena_I,taniabelikova2017,0.018018018018018018,0.0061162653263812095,0.00011020297885371549"
"0,Alena_I,vbpvs,0.017241379310344827,0.0017256268250041007,2.9752186638001734e-05"
"0,AlexanderKuznetsov471,BogdanBendarzhevskij,0.016666666666666666,0.024390243902439046,0.0004065040650406508"
"0,AlexanderKuznetsov471,vikson_vinston,0.016666666666666666,0.006710783915331753,0.00011184639858886254"
"0,AlfiVi,AisuluDujsenbieva,0.041237113402061855,0.016008598617256453,0.000660148396587895"
"0,AlfiVi,AlexPiki,0.030927835051546393,0.005063323673818121,0.00015659763939643672"
"0,AlfiVi,Alin4ik1991,0.041237113402061855,0.015964933088764344,0.0006583477562377049"
"0,AlfiVi,Ana_Bakhtina,0.020618556701030927,0.0061162653263812095,0.0001261085634305404"
"0,AlfiVi,AnastasiyaGenrih,0.041237113402061855,0.015592605285024042,0.0006429940323721254"
"0,AlfiVi,AnastasiyaKrasavina,0.02564102564102564,0.009852457023325822,0.0002526271031622006"
"0,AlfiVi,AnastasiyaOlenyuk,0.0425531914893617,0.004432229189224146,0.00018860549741379345"
"0,AlfiVi,AnnaKulemina557,0.030927835051546393,0.005865153227565645,0.0001813964915741952"
"0,AlfiVi,AnnaZheleznova548,0.041237113402061855,0.01098901098901095,0.00045315509233034845"
"0,AlfiVi,Annik,0.030927835051546393,0.04216152434006626,0.0013039646703113276"
"0,AlfiVi,Anuta_3101,0.030927835051546393,0.005063323673817899,0.00015659763939642986"
"0,AlfiVi,AnyaBrusentsova,0.09278350515463918,0.018304319668962732,0.001698338938357367"
"0,AlfiVi,Daria0405,0.034482758620689655,0.012195121951219523,0.00042052144659377664"
"0,AlfiVi,DaryaMatyushova,0.061855670103092786,0.005063323673818121,0.00031319527879287344"
"0,AlfiVi,Elena_Becker,0.020618556701030927,0.024390243902439046,0.0005028916268544133"
"0,AlfiVi,ElinaYakovleva,0.061855670103092786,0.0013821706674902456,8.549509283444818e-05"
"0,AlfiVi,ElizavetaMishutina,0.05217391304347826,0.00757575757575768,0.00039525691699605285"
"0,AlfiVi,Grigorieva_E,0.020833333333333332,0.0004879239129211843,1.0165081519191339e-05"
"0,AlfiVi,HannaDayzy,0.02564102564102564,0.007085435459054601,0.0001816778322834513"
"0,AlfiVi,Julia198924,0.06315789473684211,0.0058265146279764535,0.0003679903975564076"
"0,AlfiVi,Karrinochka,0.021052631578947368,0.031722676290642404,0.0006678458166451032"
"0,AlfiVi,KatyaKurashova,0.041237113402061855,0.005808374398079796,0.00023952059373524934"
"0,AlfiVi,KimKai88DancingKing,0.031578947368421054,0.006339208103544602,0.00020018551905930324"
"0,AlfiVi,KseniyaBubnova,0.05128205128205128,0.04842826367279107,0.002483500701168773"
"0,AlfiVi,LenaLove,0.041237113402061855,0.005063323673818121,0.00020879685252858231"
"0,AlfiVi,LiliVan,0.041237113402061855,0.00619107498624194,0.00025530206128832744"
"0,AlfiVi,LizaKondracova,0.041666666666666664,0.004559987278843103,0.00018999946995179595"
"0,AlfiVi,LizaPodlubnaya,0.05154639175257732,0.02000808489994954,0.0010313445824716258"
"0,AlfiVi,LolaBanny,0.020618556701030927,0.04813944214326671,0.0009925658173869424"
"0,AlfiVi,ManInTheBlackSuit,0.020618556701030927,0.0061162653263812095,0.0001261085634305404"
"0,AlfiVi,MargaritaHmelnitskaya,0.030927835051546393,0.005865153227565645,0.0001813964915741952"
"0,AlfiVi,Mirelianna,0.020618556701030927,0.0017256268250041007,3.5579934536167025e-05"
"0,AlfiVi,Naitween,0.061855670103092786,0.020534662480627963,0.0012701853080800802"
"0,AlfiVi,Nicolody,0.043478260869565216,0.007219039723404541,0.0003138712923219366"
"0,AlfiVi,OlesyaGlumova,0.02586206896551724,0.005063323673817899,0.00013094802604701462"
"0,AlfiVi,OlkaOlya,0.030927835051546393,0.004411303125973265,0.00013643205544247212"
"0,AlfiVi,Olnyashka,0.030927835051546393,0.005464157642812384,0.00016899456627254795"
"0,AlfiVi,Pumpkin_Pie,0.030927835051546393,0.002490663892366851,7.703084203196447e-05"
"0,AlfiVi,RinaDane,0.041237113402061855,0.006600732201217041,0.00027219514231822847"
"0,AlfiVi,RinaKellyS,0.05263157894736842,0.003454241755120435,0.00018180219763791762"
"0,AlfiVi,Sindalin,0.042105263157894736,0.008163401865824427,0.00034372218382418637"
"0,AlfiVi,SoflaNull,0.041237113402061855,0.029857499854668124,0.0012312371074089947"
"0,AlfiVi,SofyaRyzhova,0.041666666666666664,0.006141306804223756,0.0002558877835093232"
"0,AlfiVi,SteinmannMantillas,0.06315789473684211,0.011315572465114832,0.0007146677346388315"
"0,AlfiVi,StellaVermillion,0.061855670103092786,0.007008270654120241,0.0004335012775744479"
"0,AlfiVi,SuberaUnloosing,0.041237113402061855,0.006430934871919813,0.0002651931905946315"
"0,AlfiVi,TanyaHohlenko,0.09821428571428571,0.006505254784435421,0.0006389089520427646"
"0,AlfiVi,Tereschenkobooks,0.052083333333333336,0.006477164319480977,0.0003373523083063009"
"0,AlfiVi,VeronikaMihalovskaya,0.03125,0.00506332367381801,0.0001582288648068128"
"0,AlfiVi,Zaytseva_Katya,0.03333333333333333,0.006141306804223756,0.00020471022680745854"
"0,AlfiVi,Zimasova,0.042735042735042736,0.008372802596348206,0.0003578120767670173"
"0,AlfiVi,ZinaidaPobedennaya,0.020618556701030927,0.010050506338833531,0.00020722693482130993"
"0,AlfiVi,Zurahi,0.020618556701030927,0.024390243902439046,0.0005028916268544133"
"0,AlfiVi,_Books_are_heaven_,0.041237113402061855,0.015268072165338209,0.0006296112233129159"
"0,AlfiVi,alina400213,0.030927835051546393,0.005865153227565645,0.0001813964915741952"
"0,AlfiVi,ann_lagun,0.02127659574468085,0.005063323673818121,0.00010773029093230044"
"0,AlfiVi,bichitoo,0.061855670103092786,0.015268072165338209,0.0009444168349693738"
"0,AlfiVi,dashagolubeva,0.030927835051546393,0.005063323673818121,0.00015659763939643672"
"0,AlfiVi,dianaostankova24,0.05172413793103448,0.023869364218353062,0.0012346222871561928"
"0,AlfiVi,floretvi,0.052083333333333336,0.013683162435843,0.0007126647102001563"
"0,AlfiVi,glukka_666,0.03418803418803419,0.011976479940646212,0.0004094523056631184"
"0,AlfiVi,hylolo19,0.030927835051546393,0.004411303125973265,0.00013643205544247212"
"0,AlfiVi,iisstoric,0.05309734513274336,0.002554282587932777,0.00013562562413802355"
"0,AlfiVi,innainnulya,0.030927835051546393,0.005865153227565867,0.00018139649157420206"
"0,AlfiVi,julia2003,0.041237113402061855,0.015268072165338209,0.0006296112233129159"
"0,AlfiVi,karaman30,0.020833333333333332,0.0004879239129211843,1.0165081519191339e-05"
"0,AlfiVi,kluishenka,0.020618556701030927,0.0061162653263812095,0.0001261085634305404"
"0,AlfiVi,kotyarko,0.05982905982905983,0.0028281932665595866,0.00016920814415313768"
"0,AlfiVi,ksaletka,0.041237113402061855,0.005290701035428391,0.00021817323857436664"
"0,AlfiVi,lelicfio,0.03125,0.005865153227565645,0.0001832860383614264"
"0,AlfiVi,libercorde,0.041666666666666664,0.001257862133085652,5.241092221190217e-05"
"0,AlfiVi,lkononova336,0.05263157894736842,0.016250916243332858,0.0008553113812280451"
"0,AlfiVi,llanaa,0.022058823529411766,0.005063323673818121,0.00011169096339304678"
"0,AlfiVi,margo_zher1971,0.0425531914893617,0.004129405114177587,0.00017571936656074838"
"0,AlfiVi,marinaterenskaya,0.041666666666666664,0.01098901098901095,0.00045787545787545625"
"0,AlfiVi,mentos_220,0.030927835051546393,0.009852457023325711,0.00030471516566986736"
"0,AlfiVi,morgenstern19,0.034482758620689655,0.004129405114177587,0.00014239327979922713"
"0,AlfiVi,orli_v,0.030927835051546393,0.005865153227565756,0.00018139649157419865"
"0,AlfiVi,peranovam05,0.031578947368421054,0.00515024883289017,0.00016263943682811062"
"0,AlfiVi,privateer,0.0425531914893617,0.0013830098874672014,5.88514845730724e-05"
"0,AlfiVi,raanma,0.07216494845360824,0.010688480694799107,0.0007713336583875643"
"0,AlfiVi,reader-4637662,0.041237113402061855,0.00619107498624194,0.00025530206128832744"
"0,AlfiVi,reader-5404594,0.020833333333333332,0.0061162653263812095,0.00012742219429960852"
"0,AlfiVi,rmaria199860,0.041237113402061855,0.005865153227565645,0.0002418619887655936"
"0,AlfiVi,sab1,0.020833333333333332,0.0061162653263812095,0.00012742219429960852"
"0,AlfiVi,tatiana-sh,0.020618556701030927,0.0022148421433909604,4.566684831733939e-05"
"0,AlfiVi,vbpvs,0.07692307692307693,0.008648351252824149,0.0006652577886787807"
"0,AlfiVi,vishenka__,0.03125,0.0014760155646608153,4.612548639565048e-05"
"0,AlfiVi,yliyazzz,0.041666666666666664,0.004129405114177587,0.0001720585464240661"
"0,Alice_Woods,AgnesAgnes,0.02,0.0013821706674902456,2.7643413349804915e-05"
"0,Alice_Woods,Cuore,0.016666666666666666,0.015216441182063223,0.00025360735303438703"
"0,Alice_Woods,LandisDeaspirate,0.016666666666666666,0.029857499854668124,0.000497624997577802"
"0,Alice_Woods,MamaTanya,0.02,0.015612741578226008,0.0003122548315645202"
"0,Alice_Woods,MuseBook,0.025,0.029857499854668124,0.0007464374963667031"
"0,Alice_Woods,OksanaYaroshenko,0.016666666666666666,0.015216441182063112,0.0002536073530343852"
"0,Alice_Woods,Svetlana-1985,0.01694915254237288,0.0017256268250042117,2.924791228820698e-05"
"0,Alice_Woods,_metrSKepkoy_,0.030303030303030304,0.015612741578226008,0.00047311338115836387"
"0,Alice_Woods,boute-en-train,0.02,0.0439457918042645,0.0008789158360852901"
"0,Alice_Woods,hildalev,0.017094017094017096,0.029857499854668124,0.0005103846129003098"
"0,Alice_Woods,kiskiskis26,0.01904761904761905,0.029857499854668124,0.0005687142829460596"
"0,Alice_Woods,llanaa,0.02877697841726619,0.0061162653263812095,0.0001760076352915456"
"0,Alice_Woods,maariha,0.02,0.04577378607439253,0.0009154757214878506"
"0,Alice_Woods,nastenka_s,0.016666666666666666,0.009007569589676745,0.00015012615982794574"
"0,Alice_Woods,owlonline,0.017094017094017096,0.015268072165338209,0.00026099268658697796"
"0,Alice_Woods,pAzharik,0.02,0.0674319017259104,0.001348638034518208"
"0,Alice_Woods,rayskieyablo4ki,0.04,0.012284966400114783,0.0004913986560045913"
"0,Alice_Woods,taniabelikova2017,0.043478260869565216,0.0011869440384786323,5.160626254254923e-05"
"0,Alice_Woods,vikusia82,0.017391304347826087,0.0004879239129211843,8.48563326819451e-06"
"0,AlinaJolhina,Autumn_Fatum,0.02564102564102564,0.01231280072021168,0.0003157128389797867"
"0,AlinaJolhina,Chinesegirl,0.017241379310344827,0.010050506338833531,0.00017328459204885398"
"0,AlinaJolhina,ClarnoUrticates,0.017094017094017096,0.0061162653263812095,0.00010455154404070445"
"0,AlinaJolhina,EkaterinaPetrusova,0.017241379310344827,0.014316100258170539,0.0002468293147960438"
"0,AlinaJolhina,GenerationH,0.017094017094017096,0.0061162653263812095,0.00010455154404070445"
"0,AlinaJolhina,IrinaRepeva,0.017241379310344827,0.009007569589676745,0.00015530292395994389"
"0,AlinaJolhina,JuliaKalt,0.02586206896551724,0.0004879239129211843,1.2618721885892697e-05"
"0,AlinaJolhina,Julia__K,0.029197080291970802,0.0047724976217027315,0.00013934299625409434"
"0,AlinaJolhina,Kniginya,0.017094017094017096,0.005308206173448737,9.07385670674998e-05"
"0,AlinaJolhina,LatteSage,0.017094017094017096,0.0013821706674902456,2.362684901692728e-05"
"0,AlinaJolhina,LeTi_so_mnoy,0.017094017094017096,0.031722676290642404,0.0005422679707802121"
"0,AlinaJolhina,Lena_chitaet,0.017094017094017096,0.11764705882352944,0.002011060834590247"
"0,AlinaJolhina,MariaKulkova,0.02608695652173913,0.005464157642812384,0.00014254324285597523"
"0,AlinaJolhina,MonokuroBoo,0.017241379310344827,0.001346575261567562,2.3216814854613136e-05"
"0,AlinaJolhina,SanSiroBLR,0.017094017094017096,0.0061162653263812095,0.00010455154404070445"
"0,AlinaJolhina,ValeriaMitchenko,0.03418803418803419,0.03579114878995571,0.0012236290184600243"
"0,AlinaJolhina,ludmilaleyzerman,0.02564102564102564,0.005464157642812384,0.00014010660622595857"
"0,AlinaJolhina,nastenka_s,0.05128205128205128,0.03959690194448118,0.0020306103561272396"
"0,AlinaJolhina,s_suffocation,0.017094017094017096,0.0061162653263812095,0.00010455154404070445"
"0,AlinaNarnia,AnastasiaPetrenko114,0.017857142857142856,0.008163401865824316,0.00014577503331829136"
"0,AlinaNarnia,Cuore,0.02631578947368421,0.02229174129198619,0.0005866247708417418"
"0,AlinaNarnia,DarinaKonstantinova668,0.0625,0.004856431673286643,0.0003035269795804152"
"0,AlinaNarnia,Italiaa,0.02631578947368421,0.0011994321103268035,3.156400290333693e-05"
"0,AlinaNarnia,JaneHolmstedt,0.017543859649122806,0.0061162653263812095,0.00010730290046282823"
"0,AlinaNarnia,KriperNyashnyj,0.017699115044247787,0.0007707130239359428,1.364093847674235e-05"
"0,AlinaNarnia,OlgaOrlova893,0.017699115044247787,0.05131670194948623,0.0009082602114953315"
"0,AlinaNarnia,negrowazimbabwa,0.017543859649122806,0.0018850158136836104,3.307045287164229e-05"
"0,AlinaNarnia,taniabelikova2017,0.01834862385321101,0.0018850158136836104,3.4587446122635056e-05"
"0,AlinaSyrova,Julia__K,0.014388489208633094,0.015216441182063223,0.00021894159974191689"
"0,AlinaSyrova,Nicolody,0.02564102564102564,0.034025553628864946,0.0008724500930478191"
"0,AlinaSyrova,Svetlana-1985,0.02564102564102564,0.005063323673818121,0.00012982881214918259"
"0,AlinaSyrova,iisstoric,0.017391304347826087,0.0013821706674903567,2.4037750738962726e-05"
"0,AlinaSyrova,llanaa,0.014492753623188406,0.0013821706674902456,2.0031458949133995e-05"
"0,AlinaSyrova,straxanet,0.018691588785046728,0.013294134421802717,0.0002484884938654713"
"0,Alleriya_,EricHayes,0.017094017094017096,0.0010732495713665635,1.8346146519086557e-05"
"0,Alleriya_,JuliaBaozi,0.01694915254237288,0.021768023910962997,0.00036894955781293216"
"0,Alleriya_,KriperNyashnyj,0.02564102564102564,0.024390243902439046,0.0006253908692933089"
"0,Alleriya_,MissCoolAlla,0.025423728813559324,0.027172482911015705,0.0006908258367207383"
"0,Alleriya_,OksanaKarpus,0.01694915254237288,0.03779395417563369,0.000640575494502266"
"0,Alleriya_,Tori_213,0.017391304347826087,0.0004879239129211843,8.48563326819451e-06"
"0,Alleriya_,ekaterinaandreeva152,0.028985507246376812,0.00515024883289017,0.00014928257486638172"
"0,Alleriya_,kiskiskis26,0.019417475728155338,0.0061162653263812095,0.00011876243352196522"
"0,Alleriya_,lizamaysk,0.023076923076923078,0.0013489093468531665,3.112867723507308e-05"
"0,Alleriya_,vbpvs,0.01694915254237288,0.01941932430907989,0.0003291410899844049"
"0,Amelkovich,Alechka8,0.028985507246376812,0.0004879239129211843,1.4142722113657516e-05"
"0,Amelkovich,AleksejDedyuh,0.1,0.006185626361872698,0.0006185626361872699"
"0,Amelkovich,AnAlienInFrance,0.02857142857142857,0.010050506338833531,0.0002871573239666723"
"0,Amelkovich,AnastasiyaKovacheva,0.028985507246376812,0.009007569589676745,0.0002610889736138187"
"0,Amelkovich,AndrewGreen,0.04285714285714286,0.005063323673817899,0.0002169995860207671"
